,Unnamed: 0,DBRECORDID,TITLE,ABSTRACT,LANGUAGE,cosine_scores
26,82424,M27101140,Neuropsychiatric Symptoms in Parkinson's Disease Dementia Are More Similar to Alzheimer's Disease than Dementia with Lewy Bodies: A Case-Control Study.,"Background and purpose!#!Previous studies on the clinical and pathological manifestations of Parkinson's disease dementia (PDD) have reported findings more similar to dementia with Lewy bodies (DLB) than to Alzheimer's disease (AD). The aim of this study was to investigate the neuropsychiatric symptoms of PDD compared to DLB and AD.!##!Methods!#!We conducted a retrospective case-control study on 125 newly diagnosed consecutive PDD patients and age- and dementia stage-matched controls with either DLB (N = 250) or AD (N = 500) who visited the same hospital over the same period. For each case and control, neuropsychiatric symptoms were assessed using the Neuropsychiatric Inventory (NPI).!##!Results!#!Overall, 513 (58.6%) patients were female and 362 (41.4%) were male. Comparisons of clinical data revealed that the PDD group, similar to the AD group, had a lower NPI total score, NPI caregiver burden score, and rate of antipsychotic use (all p < 0.001) than the DLB group. One or more psychiatric symptoms were reported in 95.2% of the PDD, 99.2% of the DLB, and 96.8% of the AD patients. The PDD group had lower subscores in the items of delusions, hallucinations, agitation, anxiety, irritation, aberrant motor behavior compared to the DLB group. Severe neuropsychiatric symptoms among all dementia patients were associated with younger age, more advanced stage, and a diagnosis of DLB.!##!Conclusion!#!Neuropsychiatric symptoms in PDD were more like those in AD than in DLB. Severe neuropsychiatric symptoms in degenerative dementia were associated with younger age, more advanced stage of dementia, and a diagnosis of DLB.",eng,0.7787323486757841
28,1536006,M1374916,Histochemische Darstellung der Acetylcholinesterase bei der Alzheimer Krankheit.,"Senile plaques in the cerebral neocortex, entorhinal cortex and hippocampus are reactive for Acetylcholinesterase (AChE). The same types of plaques are observed, as with immunostains for beta-protein, including the very simple ones, consisting nearly exclusively of loose deposits of beta-protein. If there are many plaques, the normal network of AChE-positive axons disappears. Explanations for both, the apparent shift of AChE from the axons to the plaques on the one hand and the very early development of AChE positive deposits during the plaque development on the other hand are sought.",ger,0.7765928524560769
32,1597330,M1436251,Brain mapping zur Darstellung altersabhängiger Veränderungen in Abgrenzung von Demenz.,"BM-EEG (Brain Mapping) and BM-P300 was studied for age related changes in 63 healthy controls (17.1-87.9 years). Additionally the discriminative power of both functional measures was tested in 21 patients with the clinical diagnosis (NINCDS-ADRDA) of probable dementia of Alzheimer type (DAT) of mild to moderate degree (Global Deterioration Scale, 4.2 +/- 2.6). For global and regional absolute and relative power values in the 4 frequency bands alpha, beta, theta and delta, the alpha-peak, P300 latency and amplitudes, quantitative and topographical aspects were analysed. Despite a broad variation of normal values both tests revealed age related changes. For separation between DAT and normal controls BM-EEG was superior to BM-P300. Relative global and regional theta power was the most sensitive parameter to discriminate both groups. BM data are compared with reported findings of traditional EEG and cognitive evoked potentials.",ger,0.7609745958018943
33,1666478,M1505439,P300 und Demenz: Diagnostische Relevanz II.,"Recent research on the relationship between ERP-latencies and reduced information process capabilities with demented subjects has yielded divergent results. In the present study P300-latencies and RT are used in an attempt to differentiate between demented and nondemented subjects. Based on the ""feature-integration-theory"" of Treisman an experiment was designed in order to investigate more complex cognitive processes. The results showed that both P300-latency and RT may be used as additional diagnostic indices for cognitive capability.",ger,0.7608246784681495
38,1028755,M866500,Tuberöse Sklerose--Frühdiagnose und ihre Bedeutung bei der epilepsie des Kindesalters,"Twenty-three cases of tuberous sclerosis, found in the ten years' material of the authors among 2900 epileptics between o-16 years of age, are presented. 11 patients were treated before the age of 3 years, all showing infantile spasms. The earliest, in most cases congenital extraneural signs were depigmented areas on the skin. They were absent only in one case. They allowed, together with the Westsyndrome to establish the diagnosis if tuberous sclerosis before the appearance of other characteristic symptoms. Sebaceous adenoma, generally accepted as pathognostic for tuberous sclerosis, presented itself in all 12 early cases later then the leukoderma and the epileptic fits. Tuberous sclerosis is one of the important causes of epilepsy in childhood, primarily in early childhood. In this period of life the West-syndrome is the most frequent type of epileptic manifestations of tuberous sclerosis",ger,0.7579557264020045
39,1856668,M1695720,Evaluation von 196 Patienten mit chronischer myeloischer Leukämie anhand eines Standard-Prognose-Modells.,"The clinical course of 196 patients with chronic myelocytic leukemia (CML) was studied. Prognostic factors were analyzed using a standard prognostic model. From a univariate analysis of patients with nonblastic Philadelphia chromosome-positive CML, splenomegaly, bone marrow fibrosis, percentage of blasts and promyelocytes in the peripheral blood and LDH activity were shown to be factors with a significant negative influence on survival. However, age and the platelet count did not influence survival. The standard prognostic model, generated with the 4 variables (1) percentage of blasts and promyelocytes, (2) spleen size, (3) platelet count and (4) age did not provide a useful representation of risk status in this heterogenous patient population. However, the addition of further variables (LDH, additional chromosomal aberrations, percentage of basophiles/eosinophiles and percentage of bone marrow blasts) to the standard model allowed a separation into 2 patient groups: one with low and the other with intermediate to high risk. Our data support the general validity of the prognostic model; however, the applicability of the model may be compromised in hematologic centers with a heterogenous CML population due to the selection of high-risk patients. In this situation additional risk factors may have to be added to the prognostic formula.",ger,0.7574951313014078
49,1547866,M1386778,"Steroid therapy for croup in children admitted to hospital. Infectious Diseases and Immunization Committee, Canadian Paediatric Society.",,fre,0.715238840879774
51,852813,M677746,"Pulmonary nodular ""pneumonia"" during the acute atypical measles illness.",,fre,0.7140422126610365
53,1761594,M1600577,The diagnosis and perioperative management of myocardial ischaemia.,,fre,0.7128518894158948
57,510224,M330874,Le syndrom néphrotique paranéoplasique au cours de la maladie de Hodgkin.,,fre,0.7099090929974464
